"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"954729070","53146C36589A574888DE448E2EA58B96","bessiehung08","bessiehung08","https://www.tripadvisor.com/Profile/bessiehung08","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/b2/default-avatar-2020-69.jpg","","No","5","Value: 4
Rooms: 5
Location: 4
Cleanliness: 5
Service: 5
Sleep Quality: 5","Amazing stay!","It was indeed a memorable, once in a life time experience. It’s simply amazing, all the details that the staff has put in, their attentiveness,  made our stay even more memorable. Shout out to the restaurant staff Antonio, he was super attentive and very knowledgeable with every ingredient in each dish. Thanks Terra for such an amazing stay!! Love the spa facilities!!!","0","","NONE","2024-06-30","2024-06-11","2024-06-11","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r954729070-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"953870705","6F3EC46E9902F367303031E746E150EB","Rossana98","Rossana98","https://www.tripadvisor.com/Profile/Rossana98","https://media-cdn.tripadvisor.com/media/photo-o/0e/02/98/05/rossana98.jpg","Milan","No","5","","Marvelous!","AMAZING experience! Wonderful dinner in every course and combination, each dish was perfectly balanced, an explosion of flavors and textures, absolutely wonderful. In addition to this, the location is beautiful, you are surrounded by a wonderful landscape, everything is taken care of down to the smallest detail, the welcome is very attentive and kind. To try!!!","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/7d/49/81/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/7d/49/82/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/7d/49/83/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/7d/49/84/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/7d/49/85/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/7d/49/86/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/7d/49/87/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/7d/49/88/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/7d/49/89/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/7d/49/8a/caption.jpg","COUPLES","2024-05-31","2024-06-05","2024-06-05","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r953870705-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"953612788","05DC8615C50A8EA33240FA57706B8457","Fili Gauß","FiliJupiter","https://www.tripadvisor.com/Profile/FiliJupiter","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/63/31/caption.jpg","Stuttgart","No","5","","✨💫Hidden Gem 💫✨in South Tyrol with a unique culinary experience, excellent service and a top location.","The Terra lives up to its name! A magical place where you can indulge in culinary delights of the highest standard. The exceptionally friendly service, the great location and the wellness area are also worth mentioning.","1","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/d5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/d4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/d3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/d2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/d1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/d0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/cf/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/ce/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/cd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/cc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/cb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/ca/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/79/60/c9/caption.jpg","COUPLES","2024-05-31","2024-06-03","2024-06-03","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r953612788-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"953506746","115B8084468F9AB1A8968314502058F8","Avner V","824avnerv","https://www.tripadvisor.com/Profile/824avnerv","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","Durham","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","An amazing place in the Dolomites","The Terra - The Magic Place, is indeed magical. If you are looking for the perfect escape/indulgence, this is the place. First, you drive on a small road that climbs through the amazing alpine landscape; when you reach to Terra, you are at the top of the mountain. The place only contains a small number of rooms, which means you have all the privacy you want to look out at the outstanding mountain view of the Dolomites and stars at night. Then, of course, is dinner in the two stars Michelin restaurant – for three hours you will have one of the most unforgettable meals. The local wine selections that accompany the dishes are incredible. The next morning you must take the 3 hour hike to Omini di pietra – the Stone Men site – another magical place with stones likely from medieval period that provides a 360 degree panorama of the Dolomitic mountain peaks in South Tyrol.  The combination of the secluded location, the restaurant, the wine, and the breathtaking panorama view of the Dolomites is memorable. We look forward to coming back! ","0","","NONE","2024-05-31","2024-06-03","2024-06-02","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r953506746-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"953027344","C84EB3E2CD0DA7B73E3B820A71866ADA","Diana B","UnderH20","https://www.tripadvisor.com/Profile/UnderH20","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","San Francisco","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Beautiful luxury hotel and outstanding restaurant","Every aspect of out stay was outstanding:  warm welcome, luxurious mountain-view suite with a comfortable bed, a unique and delicious local tasting menu that exceeded all expectations (conception to execution), incredible breakfast, and top hiking trails that leave right from the inn. Deserves three Michelin stars!","0","","NONE","2024-05-31","2024-05-30","2024-05-30","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r953027344-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"952510272","B5A61B625D3ECCBB1200646788EB5F04","oberhofermartina","oberhofermartina","https://www.tripadvisor.com/Profile/oberhofermartina","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/43/default-avatar-2020-11.jpg","","No","5","Value: 4
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 4","Terre is truly Magic","A wonderful quiet place to relax but above all to pamper your palate - we will come again","0","","COUPLES","2024-05-31","2024-05-27","2024-05-26","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r952510272-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"951308497","3EDAA79528E0DA96C97FBF1A9DF289F4","Christian0709","ChristianTawi","https://www.tripadvisor.com/Profile/ChristianTawi","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","A truly magical place","I have rarely experienced work with so much heart and passion. Be it the outstanding service, the phenomenal food or the overwhelming landscape/location. A place to feel good, enjoy and unwind. Many thanks to Gisela and Heinrich, as well as the entire team for the great experience!","0","","COUPLES","2024-05-31","2024-05-18","2024-05-18","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r951308497-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"950231016","3AC39CCDF9667D248EFD7C949A4E783A","acg88837","acg88837","https://www.tripadvisor.com/Profile/acg88837","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","perfection","The entire stay was pure perfection. The Schneiders and all the rest of the staff love their job and you can feel that in every detail of the hotel. We will definitely come back.","0","","COUPLES","2024-05-31","2024-05-10","2024-05-09","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r950231016-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"943792103","30BDDDC64306F3BABDC9BDF3E13FB342","Giovanni1065","Giovanni1065","https://www.tripadvisor.com/Profile/Giovanni1065","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","Ponte San Pietro","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","It really is...... The Magic Place!","A dream that we have realized... a magical place that can be reached by climbing from Sarentino to the end of the road. The excitement begins when you get out of the car. Kindness and friendliness above all. The structure is very beautiful with a dozen rooms, ours with a large window overlooking the forest, still covered in snow.
Absolutely nothing is missing.... The wellness area is small but beautiful and welcoming, adequate for the number of guests.
But let's get to the top... dinner. A long and delicious tasting menu, where every single dish deserved the attention of multiple senses... from sight... to aromas... to taste. All accompanied by an excellent wine tasting proposed by Mrs. Gisela.
Our first experience in a ** star hotel and we were able to understand and appreciate the research, the study, the work that brings incredible dishes to the table!
Much attention also for my celiac wife.
The gourmet breakfast is also excellent with dishes and ingredients of the highest quality.
A big thank you also to all the staff, very professional and kind who made us feel truly pampered.
How can you not return to such a magical place? Until we meet again......","0","","COUPLES","2024-03-31","2024-03-25","2024-03-25","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r943792103-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"941995823","17D9D62DD4E4C084502F3EE4955B1CEA","Don Martini","HM-2202","https://www.tripadvisor.com/Profile/HM-2202","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/7c/01/default-avatar-2020-5.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","A charming place","Anyone who loves the natural and the special, the small, the personal, the beautiful, the stylish and the excellent is in the best hands here. A gem in the mountains. The house, the hosts, the food, everything comes together in harmony to create a total experience for all the senses.","0","","COUPLES","2024-02-29","2024-03-13","2024-03-13","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r941995823-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"941485670","33755FAF2120C189BD64B4A616B4298D","ceisner2024","ceisner2024","https://www.tripadvisor.com/Profile/ceisner2024","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 3","Exceptional cuisine with exceptional hosts","The Terra is a hideaway in the middle of the forest at 1600 meters. It is the perfect place to come down and relax while enjoying exceptional food and TOP wines at fair prices. Charming and skilful, everyone here does their job with passion, especially the hosts","0","","COUPLES","2024-03-31","2024-03-09","2024-03-08","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r941485670-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"940913612","3A7C4A7EF4BF5BB5F15DAAE1DD3737EB","michaeleberz","michaeleberz","https://www.tripadvisor.com/Profile/michaeleberz","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","","No","5","Value: 4
Rooms: 4
Location: 4
Cleanliness: 5
Service: 5
Sleep Quality: 5","Excellent","It was just as fantastic as the first visit! Nowhere else have we eaten and been pampered so first-class. If anything has changed in the past few years, it has only been for the better!","0","","FAMILY","2024-03-31","2024-03-05","2024-03-05","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r940913612-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"938994638","10BE5DF3C74698942A69BF24425F66EB","Sabri","1991sabrinad","https://www.tripadvisor.com/Profile/1991sabrinad","https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/ed/a6/97/537sabrinad.jpg","Trentino-Alto Adige","No","5","Value: 5
Location: 4
Service: 5","Enchanting","Wonderful structure nestled in the mountains. From the welcome to the services offered, everything is taken care of to make you feel at home but at the same time pampered and spoiled.
The rooms are new, elegant, clean and with that touch of personality that makes the atmosphere warm and never aseptic.
You can also use the spa area which is truly a gem. The hydromassage tub overlooking a wonderful landscape makes everything more magical, the saunas and relaxation area really gave me an afternoon of comfort away from the commitments and stress of the week.
The welcome and care that the hosts put into managing and taking care of the guests' stay is impeccable and truly rare.
Not just a stay but a real cuddle","3","","FAMILY","2024-02-29","2024-02-20","2024-02-20","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r938994638-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"938933927","BE69D79E8E86D2B8CDF4C93D83506A54","rita829","rita829","https://www.tripadvisor.com/Profile/rita829","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","Province of Trento","No","5","","A super gift","The road to reach it doesn't inspire you and you wonder if it's really the gift you wanted to celebrate your birthday. Then you get to the top and are greeted by  smiling, friendly people. A structure immersed in the woods. Everything inside is clean and new, recently renovated and still smells of wood
The room is large with large windows overlooking the woods and you are immediately pervaded by a feeling of calm and serenity. The wellness center is a gem and the hydromassage tub is its centerpiece: you can enjoy a spectacular view of the Dolomites while you are immersed in the warmth of the water illuminated by chromatic lamps. Everything is truly taken care of down to the smallest detail - Gisela and Heinrich Schneider, the owners, are people dedicated to their business and you can see and feel that they put their soul into it. They take care of everything personally: she ranges from reception to restaurant service and is an expert sommelier, her brother is an excellent, very creative chef who creates delicious starred dishes. Nice to know that they have lived in this enchanting place since their childhood and that with the relais they wanted to make their mother's dream come true

What else to add? An unforgettable experience

","2","","FAMILY","2024-02-29","2024-02-19","2024-02-19","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r938933927-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
