Date,Author,Content,URL,Rating,Language
2024-04-08,Alessandro P,"Among the 3-star experiences is that of the atelier moessmer was one of the most surprising. I won't deny that I was quite skeptical, given the recognition received after only a few months from the opening, which made one think more of a necessary act than a true appreciation of the cuisine... but as often happens, preconceptions are a penalizing limit. In the end the experience was fully satisfying and the recognition more than deserved. Already from the outside you can sense the value of the project, which is confirmed as unique in the rituals at the entrance and in the welcome in the aperitif room where we had the privilege of being guided through the spaces of the villa by the Chef, before being taken to the table. An experience obviously also dedicated to the other guests. Along the exploration we were able to appreciate the incredible work of recovering the spaces and the incredible open kitchen. The tasting was superlative, with a menu that scrupulously follows the doctrine of the territory, in a journey of flavors that represent tradition elevated by unique and incredible preparation techniques. We were then literally fascinated by the coordination and complicity of the dining room staff, impeccable in every way, who moved in synchronicity worthy of a ballet. Even the management, times and portions proved to be simply adequate for the experience. Ultimately it is something that I would recommend to anyone who appreciates haute cuisine and this type of experience. Congratulations to all the staff",https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r945814719-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,5,en
2024-03-19,Lutz888,"We arrived full of anticipation and with high expectations of “Cook the Mountain”. We weren't disappointed. The reception alone was fantastic. As if visiting friends, you had to ring the bell and then you were greeted with a small line of service staff. This level of service was maintained at a very high level throughout the evening. Cheers! The tour of the house including the kitchen by the chef is part of the concept and enhances the whole experience. The meal was a delight, course after course. The concentration on the essentials, the aroma and the enjoyment, combined with sustainability is a culinary experience in a class of its own.",https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r942878358-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,5,en
2024-03-11,Max,"A top notch experience from start to finish. Beautiful place, fantastic cuisine, impeccable service.",https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r941858322-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,5,en
2024-02-16,Antonella G,"From the moment of desire onwards it was a continuous cuddle, nice to see the whole crew, very young among other things, working in perfect synergy. The dishes that say one better than the other. We had a really good time and the chef managed to make us feel really special.",https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r938518207-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,5,en
2024-01-19,Telesiomalaspina,"A gastronomic journey through the valleys of South Tyrol, even better, an experience that satisfies both for the new headquarters in a historic villa in Brunico where the classic lines of the home of one of the most prominent families in the city are admirably combined with those futuristic spaces for the preparation of dishes. A team and excellent service as well as the quality of the typical products of the area, as well as the technique and research of each dish on the tasting menu, justify both the €300 per person, in addition to the wines, and the three stars awarded to the master Norbert Niederkofler , the only chef in the world to obtain them when opening a new restaurant. The quality of the gastronomic journey, documented below by the numerous photographs published, makes the more than three hours of dinner pass without realizing it.",https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r934692462-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,5,en
2023-12-27,RobertoM,"In fact, it is precisely curiosity that inexorably leads me to persevere with these experiences, albeit with some perplexity each time. Questions I will never have answers to. Is it worth a long journey and an extremely expensive expense to ""eat""? Common sense and practical reason would say no! ! Imagination and curiosity would answer yes! If this were not the case there would be nothing beautiful, artistic, refined or aesthetic! I personally would just like the certainty that this is there and not a tested and pre-packaged mechanism. After this humble and personal general consideration of mine, in detail the house is very welcoming, perhaps the road to reach it is a little dark but it is a completely insignificant detail, the welcome is extremely professional, God forbid, but not taken for granted, the service in the youth room, polite and smiling, young and friendly sommelier. The menu satisfied us in terms of taste and presentation, perhaps I realize that the more you have experiences like this the more you have expectations, often senseless! It is always pleasant to have contact with the chef who in this case tells you the story, the choices and objectives, the projects, certainly following a script for each guest but it seems sincere and authentic. The route is therefore not just gastronomic, making the evening special and unique! Ultimately it is not the classic dinner outing but...an experience!",https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r931210431-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,5,en
2023-12-14,anna61,"Not a dinner but an experience full of unforgettable emotions. Entering this ancient Villa not to watch but to be part of the show: warm and refined welcome, sublime aperitifs served in a small lounge in front of the lit fireplace, with the walls covered in warm loden as well as the armchairs and clothing of the staff room. Sitting at the counter overlooking the kitchen, it was like being on stage and enjoying the work of the main performers: cooks, waiters and the patron. Norbert, as a grand master, introduced us to the house with its history and its new destination. We listened to the philosophy of Cook the mountain, nourished our eyes by observing the mastery of the young people bent over the counters in the preparation of masterpieces, delighted our palates with genuine albeit elaborate flavours, the result of a lot of work, a lot of dedication. An all-round applause, impeccable!",https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r929509113-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,5,en
2023-09-26,Albi23,"When this exceptional chef closed his restaurant in San Cassiano, in my opinion (and not only in my opinion) one of the best in the world, I really hoped he would reopen soon in another place. And so, without much publicity, here is this beautiful place in Brunico, created by renovating a villa a few meters from the centre, where the chef has designed everything to measure to be perfectly organized and to best accommodate the privileged guests who manage to book. The welcome is wonderful, in a lounge where you can drink a glass of champagne and taste the first delicacies of a dinner that will prove sublime. It takes us further to the table, for us a comfortable counter overlooking the kitchen, where throughout the evening we will see the painstaking work of a young team, who prepare the dishes with precision and attention as if they were working in an operating theatre. A journey begins that favors local raw materials, including the best butter we have tasted in my life, vegetables from the garden, fish and meat where you can feel the freshness, quality and ability to invent and prepare excellent dishes. A few photos will show the delicacies we ate. Very high quality wines in a well-stocked cellar. Impeccable service. We finish dinner in the initial lounge with a herbal tea and a small pastry. Extraordinary; It's worth a trip just for dinner, without a doubt.",https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r918481673-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,5,en
2023-07-08,archon91,"Be very wary of booking online at this restaurant. Their booking system is suspect. I booked a table for 2 people on July 14, 2023 at 8 PM, and paid the 400 Euro deposit - instead, the confirmation came back and said my table was booked for two people at Noon on July 14, which there was no way I could make, because I was just getting into Paris around Noon that day. I tried to call the restaurant repeatedly to correct this, but no one would ever answer the phone. I emailed, and they told me they were booked the evening of July 14 and could not accommodate me that night - which happens to be the only night I will be in Paris. They have refused to refund my deposit, despite the error on the part of their booking system. They were very smug and snarky in their written communications with me, simply pointing to their no-refund policy for the deposits. Again, I repeatedly explained to them that the booking error was on their part, not mine, yet they refused to refund my deposit.",https://www.tripadvisor.com/ShowUserReviews-g187147-d26262850-r901471408-Table_by_Bruno_Verjus-Paris_Ile_de_France.html,1,en
2023-06-26,reviewsmatter12345,"This place is GREAT - best oysters and raw fish in all of Valle de Guadalupe. Fantastic customer service!  We go every time we are in the area and will continue to visit each time.  Only downside the last 2 visits was (several) piles of dog poop on the way to the bathrooms.  Hard to go back to happily eating raw fish after you see that.  Otherwise, this place is perfection.  ",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r898088469-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2023-02-25,GHustad,"This was probably one of our favorite meals of our 8 day (and many amazing meals) trip. We lucked out with a warm, sunny day which made it even more perfect.  The seafood was so fresh and beautifully cared for. Fresh, clean flavors that enhanced vs distracted from the high quality ingredients. Both raw and grilled oysters were amazing and the oyster tacos were out of this world! The only course we didn't love was the uni, which is typically one of my very favorite foods. Sadly this was the one item I felt was overworked, with the tomatoes outshining and overpowering the uni. That said, would go back in a heartbeat. In fact, we would have gone again the next day if they'd been open.  We also had some of their sparkling wine from the winery on premise, which was a perfect pairing.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r880093652-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2022-09-14,Lupita H,"The food did not disappoint! Most plates are appetizer size portions so don’t expect to order just one. We tried a little bit of everything. A bit on the pricier side but I would recommend if budget is not a concern. They only offered sparkling wine pairings the day I visited. I would like to have tried more wine recommendations. Overall, great atmosphere. I would most definitely visit again!",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r860163587-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,4,en
2022-06-15,reviewsmatter12345,"Honestly, chef outdid himself here.  We actually enjoyed it even more than Deckmans.  It was simply.....outstanding.  We ordered almost the entire menu, some items twice as well as a few bottles of wine.  We will without a doubt be returning as often as possible.    Funny enough, after we ate here we looked up online 'how many oysters can a human eat before it becomes dangerous'. THAT is how good this place is.    Can't wait to return.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r843013838-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2022-05-09,DDLACA,"Conchas de Piedra was our first stop when we arrived in Valle. First, our waiter was so helpful in explaining the menu options. The oysters (all 5 types from Baja) were so good. And, the sparkly wine to go with it was refreshing. I can't wait to go back.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r837894761-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2022-02-21,Thebestmoneyspent,"The bubbly and the food are right on spot! However, I am giving only 3 stars to this place because with the prestige that they hold, one would've think they have the resources to spent in proper lighting for the guests to be able to go to the restroom safely. If you have a problem walking in the dark and feel unsafe about it, either do not visit this place in the winter months when sun goes down early in the afternoon or just avoid going to the restroom while you are there or just go during the day. I dared to go to the restroom by myself in the absolute dark, when I saw how dark it really was I came back and asked the waiter if they had any sensor lighting or if they could turn on some lights back there, he just said ""no we don't sorry"" so I proceeded to go back to my table and pick up my phone to help myself look after my steps using the phone's flashlight...Once I got to the restroom which is fairly far from the tables behind another part of the construction beside, there was a man inside the restroom next to me and I felt completely unsafe in that atmosphere...since it was so dark outside. Once I was trying to return with the same operation of turning my iphone lantern on, I started stepping in the gravel in the dark and that must have tipped off the dogs they have because I was surprised with the huge german shepherd they have unleashed on the property barking at me right beside me, which was very frightening considering the whole scene. ...Not a great end to the whole visit. Uncomfortable.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r828812533-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,3,en
2021-05-13,cozmiclady,"The best oysters I've ever had, hands down. This visit they offered over five kinds, so we tried some new ones! The clams, fried oyster tacos, charbroiled oysters with chicharron, abalone (omg!), the list goes on and on. Not to mention the sparkling wine and beautiful view 🥰 I always go straight here on any trip to the Valle, not to be Missed!!",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r788676334-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2019-10-25,maiczm,"Great meal, oysters and ceviche were fresh.  Octopus asado was tasty. Service was fast and friendly.  Be aware they only serve sparkling wine. The rose was very good. Red wine could be purchased at the bodega next door.   The setting is very nice  however during  lunch time in July 2019 the place needs more  shade. Seating is bar style with very uncomfortable rustic stools. Not conductive to linger and enjoy your meal.  Having  some normal tables and chairs would make the  whole experience perfect!  We stayed in wonderful Villa del Valle B&B, on top of a hill with excellent views.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r721400952-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,4,en
2019-09-28,Primo J. Castro,"Very few places can deliver tranquility, amazing food, and views. Conchas is the place to visit. The winery found on premises is no joke either, but does require separate reservations in advance. We did both and the wine did not disappoint either.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r713647298-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2019-09-03,jorgemontalban,If you are looking for a different place to eat sea food and at the same time drink a very good Mexican sparkling wine ... this is the place. Do not expect the traditional sea food like tacos de pescado or things like that (not saying they are not good) but at Conchas de Piedra you need to be open to eat another style of sea food. The service by the waitress is great and the Chef Benedict is always taking care of every detail of your food,https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r706139193-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2019-08-15,Cinthya D,Yes this is the best place to eat fresh sell fish!!! They have the best oysters and the raw and cook and the best ceviches and every time they have new things depending of what is in season and always is a perfect bite full of flavors!!!,https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r699356193-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2019-05-02,z302,"Enjoy the shellfish, bubbles, and view!  Delicious, fresh and fun - we had a group lunch and had a fantastic time.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r671049987-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2019-03-09,MamaRed80,"Amazing sparking wines, warm & welcoming service, stunning views, and some of the freshest, most delicious oysters I have ever tasted! (The clam ceviche was delicious as well, and I usually avoid clams!) My favorite stop in Valle de Guadalupe, wish we had enough time on this trip for a second visit.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r657438996-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2018-11-23,Tiffany L,"Lovely pit stop this afternoon for some oysters and sunshine. Not a place you would stop for a full meal, but the oysters both grilled and fresh are excellent, as is the relaxed outdoor setting. Note no red wine!",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r635317292-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2018-10-03,HobbyCa,"We were just there on Sunday for our son’s farewell wedding brunch.  The staff was extremely accommodating and on top of making sure our guests had both food & wine.  We called ahead and did a prefixe menu of raw oysters on the half shell, grilled oysters, and chocolate clam ceviche.  The food is fresh and well presented.  Beautiful fresh  salsas.  This is a hidden gem, and a must go to if you are in the Valle.  We’ll definitely be back.  Thank you to all of the staff.  We had a great day.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r621953116-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2018-09-22,Daniel Noriega,Food is really good. The serting is very simple and the menu only consists of a few items. Yet everything we tried has amazing. Fresh oysters and great preparations.   Good option for a quick bite after or during a wine tasting. ,https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r618738318-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2017-07-17,bajajulio,Returned for the grilled oysters and Champagne type wine. We like to start here at noon. A little bubbly and away we go...then hit 2 wineries before the meal.,https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r503000983-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2017-06-12,travellistics,"Small Restaurant with limited menu but scenery and ambiance is beautiful and food is really good. The wine (espumosos de casa de piedra) really good, and they have several appetizers for a quick bite, The Oysters yummy.",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r492502007-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2017-03-24,bajajulio,Great place to start your wine tour. Hidden but easy to find.  a Deckman site that does Bubely wine and seafood appetizers.  Stop by here first.  Have a bottle of Champagne and a lite snack. From here you plan 2 or 3 other wineries before you hit a top notch Restaurant.....of which there are many.,https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r469866928-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,4,en
2024-06-06,joseluisv492,"A highly recommended experience if you like mollusks, the menu is very good and the sauces and flavors make lunch a delight",https://www.tripadvisor.com/ShowUserReviews-g499403-d11746469-r954034509-Conchas_de_Piedra-Valle_de_Guadalupe_Ensenada_Municipality_Baja_California.html,5,en
2024-01-21,A L,"An incredible experience.  Highly recommended (if you can afford it)  Like other commentators, I am also not a vegetarian  and when I saw the menu was skeptical. Well, it was awesome food throughout the dinner. Tasty and savors, tastes never tried before. The chef uses little known and local herbs, plants and vegetables,  masterfully combined in delicious dishes.  Portion and the menu are well balance. Service excellent with the chef in the room almost all the time.  Food: Excellent 5/5 Location: Excellent 5/5. Literally in a small castle... Quiet, romantic, stunning. Few people . Service: Excellent 5/5 Price: 3-4/5 this incredible experience comes at a steep price, even for Luxembourg.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r934863178-La_Distillerie-Bourglinster.html,5,en
2023-07-06,fetuso f,"one thing. research aquafaba properties on your gastrointestinal tract.  The location is great, the staff is good, the food is ok. The fact it's a vegetarian only restaurant has nothing to do with it. Or maybe it does, as prices are extremely high. Higher than most Michelin starred restaurants I've been to. certainly more than most 1 star restaurants.  Overall the experience is worth it, once! And this only if you don't care about the bill at all.",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r900848687-La_Distillerie-Bourglinster.html,3,en
2023-03-31,Inspire529983,"I can not say enough about the experience at La Distillerie. Every course was an odyssey for the senses. Rene's creations are perfection - art for the eyes, therapy for the body, heaven for the palate. He and his wonderful team respectfully serve their guests with flair and he shares a part of himself with everything he does.  My daughter and I were smitten with the experience ",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r884332923-La_Distillerie-Bourglinster.html,5,en
2021-08-01,PeteandSaskia,Superb! We’ve been to the Fat Duck and this is right up there. Incredible what you can do with vegetables. Not to be missed!,https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r801040732-La_Distillerie-Bourglinster.html,5,en
2021-06-03,A S,"Delicious inventive flavours, highly trained staff. Excellent service. 100% Vegetarian. Cannot wait to come back!",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r791019419-La_Distillerie-Bourglinster.html,5,en
2021-05-31,Geof_Brussels,"First of all let me say this : I'm not a vegetarian :-) So when I looked at the menu of the restaurant, where I was inviting a couple of friends (also not vegetarian) I initially though : ""I'm taking a risk here"" :-) But I got so good referrals that I finally booked without any doubts... And I must say that I'll do it again, and again, and again... :-) The place is gorgeous, in the castle of Bourlingster. Really impressive. We were then warmly welcomed by the team and started with the menu. It was an amazing vegetal journey... Wine pairing was very good too... All the flavours were perfectly balanced, I never missed meat or fish :-) The chef was also actively present around the tables, answered our questions and is also very sympathetic. My conclusion : vegetarian or not, go for it !!!!",https://www.tripadvisor.com/ShowUserReviews-g1006484-d1015502-r790586495-La_Distillerie-Bourglinster.html,5,en
