Date;Author;Content;URL;Rating;Language
2019-08-18;berdafina;Very high quality, luxurious, outstanding. Fully deserves its two Michelin stars. No regrets here.   All the food is excellent : very refined and light, tasty, varied. With exceptionally good dishes such as : Consommé of Morcilla tapa;;;
2017-11-16;FrancoisP83;I went there with my parents last summer, exceptional food, the best restaurant I've ever been, will go back next summer!;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r541402195-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2017-09-03;DuchessadiNapoli;We need an English commentary here as Google translations are incomprehensible. FOR: This restaurant deserves its Michelin stars: the cuisine is excellent. The staff are attentive. The place is impressive,the building historic. If you are a gourmet, or a professional food expert/writer, you will probably enjoy this experience. AGAINST: The cuisine is complex. Nothing is simple. Dishes are served in small elegant portions - don't come here if you are hungry, or suffer from a healthy appetite! Be prepared for a large bill: elegance has its price. The staff is very attentive and polite but service is slow: over two hours for lunch may be enjoyed by some, but for older people it can be an ordeal. Service is choreographed: I find it over the top and would prefer a more down-to-earth approach. If I want choreography I go to the ballet. The building is in an out-of-the-way village which is badly signposted. We drove for miles - be sure to have an efficient sat nav. The very historic building needs better lighting at the entrance: ancient stone slabs and unlit steps may be authentic but are dangerous. ;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r520927343-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;3;en
2016-11-06;steadyslack;Came for lunch at 13:30. Lovely welcome by multilingual staff. 3 menus to choose from: 3 course a la carte, 9 and 13 course tasting menu for € 55, €75, €105 respectively. We chose the latter. It was a 3 hour experience.  In retrospect we should have chosen the smaller tasting menu as the one we had was rather too much! Ask for the main dining room and not the side room as it's brighter and more interesting. Great place, fab staff and great food. What more could you want....;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r435076707-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2016-09-14;バイエルン;Very good taste food,excellent service style and inside,good wine and other drink,with very reasonable price. Wonderful restaurante and it should be very difficult to find like Amos(food,drink,atmosphere,service,price,chef...). Should to try to go if you would travel between Oviedo and Bilbao.   ;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r418426335-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2016-08-21;Nasav07;This has to be one of the top restaurants in Cantabria. Taking the best ingredients of the region to create a menu that is a mix of both elaborate and simple dishes yet always perfectly executed. The service is impeccable from the moment you enter the door. An all round faultless experience. Highly recommended.;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r408171818-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2016-08-10;Stevendlv;In a village just off the main roads one can find the beautiful Centador de Amos. There is the event location on the far end of the property that I can only imagine to be a dream wedding location. There is plenty of parking space and there are hosts waiting to welcome you into the venue. It makes you feel right at home and it is immediately clear that this will be a treat. As we did not speak Spanish they made sure there was always someone who spoke english to ensure we could comfortably ask any question and were offered an English menu.   We started with a choice of one of the set menus outside in the lounge where we chose the middle menu “Esencia” (75E IVA included). We were taken to a bigger room inside where a few other tables were already enjoying their lunch. The tables were well spaced for enough privacy and every guest seemed to feel just as much of a special guest. The servers made their best effort to make some small talk, but were mostly very unobtrustive and were right there anytime you would like something or even right before. The timing was great for every dish and the teamwork was astonishing.   The food was amazing, especially the amuses and appetizers were out of this world. The “Caramelized Foie”, “Coastal Tuna” were among my personal highlights as well as the regional favourite of Sardines only this time in a modern setting. All the dishes were quite a large portion so don’t worry about going home hungry.. Also because of the bread that was supplied which also tasted amazing. I won’t give away too much on the contents as the tastes were quite surprising but never unpleasant. After the dinner we were seated in the sun in the lounge again and enjoyed some great complimentary petits fours with our espresso.   Certainly recommended. At least at the higher-end of the one star spectrum well worth the time to travel here and the money.;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r403695810-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2015-10-30;Bryan C;We booked this restaurant for lunch on a Thursday during our holiday to Cantabria. The restaurant was empty apart from us but it didn't feel like it. The staff were great with our dreadful Spanish and complete lack of understanding of Spanish cuisine. The place has a lovely balance of old and new.  So, the food. For starters my daughter (11) and I both had the cod salad which was basically raw cod, which had been 'cooked' in lemon juice. The eleven year old wolfed it down declaring it 'wonderful'. My if had a cocido or bean stew which had the most int nose flavour either of us had come across. For mains, my daughter had a poached hake dish which was perfectly cooked. My wife went for chicken with black rice, while I ordered what I had expected to be a beef stew of some kind, but turned out to be tripe and possibly lungs;;;
2015-08-29;David T;"""From the moment you walk in to the moment you leave this is one big enjoyable experience. I have eaten tasting menus before but the 'Experiencia' was unbelievable. Well thought out, well explained and just amazing to eat. Such a variation of tastes and quality presentation. Oh, and you will be comfortably full! The wine list is a wine lovers delight. We settled for one of the many Gran Reserva Riojas and was not disappointed. The mark ups are minimal too! The waiters were excellent. Very efficient and unobtrusive. They also spoke excellent English. Don't be afraid of taking children with you. They accommodated by producing a dish of less rich and daunting food that our 12 year old loved!!!, however, to her delight, the selection of children's pudding was from the a la carte menu and didn't disappoint. The atmosphere in some Michelin starred restaurants can be a little pretentious. Not here. You must give this well run establishment a try."".";https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r304647063-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2014-08-17;JArrigorri;We had a family gathering, we had a big table. The food was excelent, the wine selection is wide and great and the service was discreet and impecable. A great place. The decoration is very smart.;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r222502211-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2014-05-04;Jenny W;From the moment we stepped through the door the welcome was amazing. The restaurant was full - Saturday night and Mother's Day weekend. We didn't have to worry about our poor Spanish as not only had the whole menu had been translated it also made perfect sense! The four of us chose the middle price tasting menu at €60. Individual changes are allowed if there are dislikes. A  selection of  appetisers came in succession, followed by a superbly fresh fish course, melt in the mouth oxtail as the main course, desert and a planchette of petit fours. The service was faultless - neither rushed nor slow. They have an incredible wine selection and we accepted their recommendation and had a terrific Rioja which was also sensibly priced. Absolutely faultless cooking, each mouthful was a joy to experience. Jesus Sanchez is a chef who shows great skill using local ingredients to ensure that all his dishes work well together. A truly memorable dinner - absolute perfection.;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r204030173-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2013-04-10;eRS;Food here has strong local roots and takes advantage of seasonal offerings.  It also show a mastery of flavors and an inspired sense of how to use them--not to dazzle but to unearth their combined potential.  It is all getting better and better and you should expect to hear more about about the Cenador de Amos;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r157333265-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2012-08-21;Racheychappers;"We heard about this restaurant through other guests in our hotel, and as it had a michelin star, thought we'd try it out.  What a fantastic evening.  We had the cheapest menu, which still consisted of 6 courses.  All the food was beautifully presented, ""Masterchef"" style, and the dishes were innovative and elegant, but using local produce.  The staff were so attentive, but not in your face, and the way the restaurant is laid out, you don't feel over-looked or heard by other diners.  It was a real highlight to our holiday, especially as it's so off the beaten track.";https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r137920250-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2011-11-10;havecrocswilltravel;What a fantastic experience. The food was excellent, innovative and beautifully presented. They used local seasonal produce and made it all taste exquisite.  The staff could't have been more helpful, especially as our Spanish was not that good, even bringing over to the table an English chef from the kitchen - who incidentally told us what a pleasure it was to work in the kitchens there. The service was attentive without being too much in your face. The atmosphere was calm, professional and friendly, with high quality table linens.  We would have gone again, but unfortunately they were fully booked for the one day we could have gone. I highly recommend this restaurant. Go if you are in the area.;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r120415635-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;5;en
2024-10-11;Carlos F;I hadn’t been to Marbella bars for years and being from Santander I recognize that it made me evoke those feelings of places where chaos, haste, bad education and bland food reign.  A freshly captured anchovy quality pit sold as if it were the last liter of oil there will be in 100 years. An outdated service that can keep you waiting between dishes for more than 30 minutes. It is especially serious when they make one day after another the same menu for the whole world as chain of production of cocacola in Galdakano. Maybe some bartender slave had a cramp or the arrogance of service for saying we are local Santander produced an irreparable dislike. Feeling rejected in a 300 site for a beard is a feeling that cannot be explained. I think the priority should be to make yourself comfortable with the deal, not to accommodate the chair when you come back from the bathroom. It seemed that they had the strava installed by how they ran back and forth like headless chicken, chick stingers as they forced us to accept that they are called in Cantabria. I sincerely believe that the lack of the usual Mexican sommelier has produced a disintegration in the sanchineta. When he came to receive from us both ears the tail and the exit through the big door he refused to tell him that after 6 excellent times he was surprised with this drop in level only worried about the stab by tripavisor. Well, here's Jesus. He wanted to make up for his affront with a few pieces of hard bread.;https://www.tripadvisor.com/ShowUserReviews-g5562707-d1752010-r973526199-Cenador_de_Amos-Villaverde_de_Pontones_Cantabria.html;1;en
2024-09-17;GuillaumeTirel;"Stayed at the hotel and ate at the 3*-restaurant as well at le Cabro. Paradise one earth, any picture you take from any angle is postal-card like! I wish I had bought that house decades ago! Great wine list. Quite a large change in the cuisine from my last visit 24 months ago. I would make a special mention to a ""Corinne"" (?), a young lady from Maurice who looked after my table at  le Cabro and was only smile and kindness. That’s what we want in restaurants: we do go to eat and taste cuisine, true but in the end, the floor is what makes a meal a moment when you simply ingest food however good it can be or a moment that becomes a key souvenir you remember all your life. There are 3 key reasons why one eats at a restaurant: 1- don’t want to cook. 2- don’t know how to cook (and master some special techniques etc…). 3- don’t have access to some special ingredients ( a 90-days aged meat, some exotic herbs for ex). That’s besides wishing to celebrate an event (but you could do that elsewhere).  Most people can’t see the difference between a Bourguignon lobster and a Thermidor beef so the warmth, the attentive staff, the smile on the face of each staff member is what makes the difference between even very high-end restaurants I have visited over the years. A mechanical service is the last thing you want, you know the one where a young staff will mechanically recite a prepared text and where most -young- staff will be too stressed  to make a mistake  and forget to smile?  The other special mention is to be able to interact with owner Jean-Andre Charial. Professionals of his calibre are now sadly rare in this industry, made me think of M. Depee (Pere) as well  from another great Maison a few years ago…Opened on Sunday evening which is great as not much choice elsewhere as we all know.";https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r970123576-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2024-09-05;JMGeneva;Well … the meal was just phenomenal, the originality, the technique, the audacity were beyond our (high) expectations and the chef appeared to be a very approachable and nice person. Service flawless. Setting superb… and no, I’m not paid to write such niceties! We just recommend anyone who considers himself a gourmet (and can afford it…) to experience this place once.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r968460010-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2024-07-05;Tdiddy23;The terrace where we had lunch was supposed to be beautiful.   Perhaps if your seat isn't staring at hedges it is.  Unfortunately they have crammed far too many tables onto the terrace and therefore there are multiple poor views.  It really detracts from the ambiance and overall experience.   Instead of enjoying a peaceful view of alpilles we had to deal with our neighbour feeding his lamb supplement to his dog, listen to crying babies and watching patrons wearing t-shirts and chains vape.  The senior servers are professional, the junior ones with different uniform were amateur for a 3* in France.  I don't want to be upsold on sparkling water, either pick one producer for the restaurant or provide a menu.  I don't want to be scoffed at for only having two glasses of wine with my meal.   The food, we had the local vegetable menu was excellent, particularly the carrot desert.  However, combined with the extremely poor reception at checkin to the hotel beforehand Baumanière got off to a terrible start with us and ruined what was supposed to beba treat at the end of our vacation   ;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r958192021-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;3;en
2024-06-26;GoldnAdvice;I had heard so much about this restaurant that my expectations were very high. I went for lunch and sat on the terrace. The setting itself deserves ten stars if I could give it that. Amazing ambiance with olive trees, gorgeous view of provincial topography , a very serene and calming setting. The food and the gimmicks were a bit disappointing. We did the 10 course tasting menu which was a lot of food. By the end I hated everything that came because I was very full. I would have preferred to have the option of five, seven and ten. The presentation of the food was truly interesting, very creative and very pretty, however I cannot say they  all tasted good. I think more effort was put into presentation versus taste. Again it is one of those three Michelin star restaurant that focuses more on presentation. The chef came and greeted us at the end which was a nice touch, however I recommend they take a look at their menu and tweak it. I still recommend you visit because it is an experience. I give it my GoldnAdvice seal of approval.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r956812887-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;4;en
2024-06-24;swvabob;We had last been to this restaurant eleven years ago. At that time, we did not expect that it could get any better but it has. While there are only three menus at lunch, each is a multi course delight. We chose the seven course menu and since we had the leg of lamb, it is only six courses. Each of the courses was a delight to vision and palate. We had after an appetizer of dots of flavor, two fish courses, one of squid and one of red mullet. I appreciated the freshness of both, though my wife was not as enthused. Then followed by lamb and two desserts. It is difficult to describe how perfect the day was, from beginning to end. This is a destination in itself and well worth the trip to experience such perfection.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r956550234-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2023-11-28;Vsm09;Ate here two nights. The chez was very considerate and did not duplicate dishes. We love this restaurant. The atmosphere is wonderful. The service is impeccable. The food is heavenly and so creatively presented. The wine list is extensive. Such an incredible experience every time we come.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r927746485-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2023-10-23;saffronpixi;"The location is of course superb. That hasn't changed over the years. The pool area is simply the best. The food is  excellent, the staff are very professional. The rooms have been updated. The management has been honed and runs as a very ""tight ship"".  Not a lot of personal interaction or courtesy,  to give clients a feeling of actually being wanted and appreciated.  ";https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r922614211-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;3;en
2023-07-26;Wanik;My wife and I went to Glen Viel famous 3 stars Michelin restaurant . We have had 3 stars Michelin experience in the past, mainly abroad and I have to say that we came back full filled by the expectation we had . First, the place is in a unique place (Baux de Provence is by itself one of the iconic landscape in France) and the restaurant offers a unique contexte like in a nest of the valley under the castle of Baux de Provence. The Terrasse outside when you eat is absolutely gorgeous. 2nd, the service is at the 3 stars Michelin level: perfect from a service point of view but on top of it, top notch on the hospitality part: real professional who knows how to « feel » the mood and style of the customer and adapt to it. Finally, about the diner, we chose the 10 courses « ballade » Menu which is typical from this type of restaurant : you don’t know what you eat till it the dish comes. It was always full of surprises , good ones, really challenging your mouth , taste and brain ! A real experience. As a note, we are far from the old cliché saying that french cuisine is big plate with nothing in it, though each dish is not a full plate, I guarantee  you don’t leave the 4 hours experience being hungry ! Definitely a place to try for amateur of top of the top fine cuisine;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r905703120-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2023-07-03;Igtbld;I’m No stranger to Michelin star restaurants and I was here several years ago and loved it. Purposely planned a stay at the hotel here this trip with the intention to dine again. Was very disappointed. Service was excellent, so no problems there. It was the food and menu. The choices were odd- a 10 course surprise, a several course vegetable only, and a leg of lamb with several prior dishes. We chose the lamb.  There was nothing that I enjoyed prior, and the lamb which finally came out at close to 11 pm was so-so. We actually contemplated leaving mid-way, a first ever, but figured we were already engaged so just went through with it. Sad to say , and definitely not worth the money and time. Cancelled dessert and left, feeling frustrated and disappointed.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r900102970-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;2;en
2023-04-29;KNIGHT_WEI;Amazing experience from the begining to the end. Aperitif was very nice at the front of the resturant near the beautiful garden, Service from all the staff was super high quality and very unique. Food and wine list very special and great choices. ;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r888251419-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2022-10-22;C S;This is a truly outstanding restaurant: the nine-course menu offers surprises prepared exquisitely and showcases the virtuosity of the chef and his team. The atmosphere in an ancient crypt is typically French, elegant, classic and refined. It’s a must-visit for any Provençal itinerary.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r865505028-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2022-10-16;thanaphak;Classic ingredients cooked ot perfection.  Impeccable service.  Impressive cellar and sommerlier.  Love it.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r864736652-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2022-09-05;Ianc87708;We have been visiting l’oustau since the 90s. Last visit was 2015. I have always felt that they prepared excellent ingredients superbly. The terrace is one of the best dining areas in the world bar none. We were not disappointed with the food, what was disappointing was the change in tone. Whereas previously this had been a place of warmth, welcome and hospitality. In the old days they had a sort of sweet shop/candy store trolley to accompany coffee. Here we were given no choice but a tasting menu of 8 or 10 courses. We saw evidence that choice existed (a gigot bone) but were assured that eating a la carte was not possible. The food we had was exceptional but I would have loved a meal of 3 of the courses. The wine list deserves a mention as one of the best anywhere. The tone has changed - in the past if you asked for something they did their best, nowadays they tell you it isn’t possible.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r858588977-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;4;en
2022-08-17;Yann D;"Baumanière is a totally enchanting place, arriving there when the sun sets behind the cliff is a joy, being served by the nice and professional crew is a delight. At the end of the dinner, the chefs come and see you, which is always a pleasure.  So what was not up to my expectations? Basically the value for money of the meal. It was all extremely good products, perfectly cooked but so much ""expected"", with so little imagination or fantasy. Lobster, lamb and pigeon are not mandatory if they bore the cook and the client. The sardines with their heads, this was original and unexpected. The desserts are normally a dream of inventiveness, here they are stuck in their tradition. The signature desserts of the house are what, 40 years old?   And tradition can kill a third star. It felt to me nearly the same I felt at Paul Bocuse just before it lost its third star, resting on its laurels, serving the same dishes as under President Giscard d'Estaing... I don't think the crêpe will live forever in my mind as Gilles Goujon's oeuf pourri à la truffe, as Bras's gargouillou de petits légumes, as Eric Fréchon's cannelonni. And this was my disappointment.  However, I'm sure the team has all the capacity to innovate, modernize and be a three-star restaurant worth of 2022. I'll keep an interested eye on the Oustau, wishing you all the best!";https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r854636612-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;3;en
2022-05-31;rjbreen;This was our second stay at the hotel and dinner at the restaurant. Our first was in 2018 when it was a 2-star restaurant and we would have been back sooner had it not been for COVID.  This time was to celebrate our 35th anniversary.   I have often wondered what the difference was between a 2-star and 3-star and now I understand.  While the food was phenomenal both times, the service had clearly risen to a new level. I don’t understand how previous comments were so negative.  I don’t disbelieve them but it is certainly not the experience we had. We ordered the menu Ballade with the upper level of wine pairing so well over $500 euros per person. I can say that the experience was worth every penny.    Dining in such a restaurant is something anyone who is a foodie owes themselves at least once in their lifetime. It is not just the food which was exceptional.  It is the overall experience. The service was like a well oiled machine. The staff was ultra attentive and courteous. The wine pairings were perfect and we had a chance to experience some incredible wines that we otherwise may have never discovered.   If you are looking for a great meal with courteous staff, it is true you can get that in many France restaurants for much less  and we have done a lot of that each year when we spend a month in Provence.  But the experience of dining at l’Ostau de Beaumaniere based on our experience, elevates dining to a level that you may never again experience unless you frequent 3-star Michelin restaurants. We will definitely return.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r840794732-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2021-10-26;schmidtmg;"The Oustau de Baumanière is among the iconic restaurants in France and I was glad to see it recover its 3rd star in 2020 - deservedly so in spite of  the incomprehensible number of reviews suggesting otherwise. I had been there in 1977 (!) and recently returned for two consecutive dinners. We chose the Menu ""Ballade des Baux"" for the first evening - of the six courses, a starter of snails and garlic stood out, but the other dishes, except perhaps for the dessert, were excellent too. The second evening, we went à la carte - and the two starters of warm razor clams and roasted anchovies 'in sandwich style' as well as the pigeon and the Honey Millefeuille dessert were top. My wife and sister in law had the milk fed lamb and thought it as the best lamb they had ever eaten. This was served with an adaption of 'gratin dauphinois' which was probably a tad too heavy as a side dish - if there had been some suitable vegetables as a side, that might have been preferable. But this is nitpicking at a high level. The wine list of the Oustau is outstanding - rarely will you find such depth of prestige Burgundies and Bordeaux - what includes Lafleur, Petrus, Domaine de la Romanée Conti. The pricing of these wines is intriguing - some vintages of Romanée Conti wines or Chateau Lafleur are way below their retail price.... which is why we had put two bottles of DRC Vosne Romanée Duvault-Blochet and Echézeaux reserved before our arrival.... and what a treat that was, with memories for a lifetime.";https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r816080949-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;5;en
2021-10-14;mgjinich;A 3 Michelin star restaurant cannot spare anything. They should realize one goes expecting the dinner of a lifetime. What a disappointment! Bad service, waiters lousily trained, mediocre gigot, cold food, substandard desserts! And of course ridiculous prices for the value. Avoid it.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r814449864-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;1;en
2021-10-13;Armando J;"The service was not only terrible but also VERY rude. The Gigot was cold, but not only that, the gratin dauphinois was also cold!! Can you imagine, in a three star Michelin restaurant? One had to look for the waiters and signal all the time to get their attention. They were never ready, even though there were too many running about. I complained to one of them about not having been served the water I requested and his answer, with a sardonic smile, ""c'est comme ça"". Unbelievable! Michelin: please review again if this place deserves 3 stars. I am convinced it should not have even one.";https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r814324918-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;1;en
2021-10-11;Maria J;The trouble when one expects the best dinner ever, is that just a simple mistake turns the event into a total rip off. And since we experienced several mistakes, the whole night was awful. The waiter did not wear his face mask properly, and kept touching it all the time before setting silverware on the table or serving food. The legs of lamb were cold and full of fat. The potatoes au gratin were cold as well. In other words, we could have spent much less money and enjoy a better dinner elsewhere. Avoid the pretentious attitude. Not worth it.;https://www.tripadvisor.com/ShowUserReviews-g1819081-d4453621-r814069180-L_Oustau_de_Baumaniere-Les_Baux_de_Provence_Bouches_du_Rhone_Provence_Alpes_Cot.html;1;en
